listID	  BCID	TAG	 k	 a	 b	 s_mean	 s_var	 log_normalization 	 log_prob_survive_cummulated
262	 2614	Adaptive	2.0742907452887156	 229.90339854467936	 0.3522632096339851	 0.16011657471699745	 0.0014428869923738506	 81.68020656791026	 -0.13904627297245448
273	 2759	Adaptive	2.06512301103064	 233.2657547270459	 0.41146048294014126	 0.17055670225820563	 0.001892871721257137	 58.076438833489306	 -0.46423656209020103
272	 2745	Neutral	2.45479515351945	 95.88995902655407	 0.16349902966535146	 0.015016708743274586	 0.0017546924766757108	 53.18377953220475	 -1.0718841613531727
271	 2724	Adaptive	2.114561472151421	 201.99271735702789	 0.37099254130111614	 0.11475115470083244	 0.001405386198618421	 79.24117127348657	 -0.17756129381730387
276	 2854	Neutral	2.2716817562278537	 96.94342618825428	 0.1589616444905916	 0.01482694306490356	 0.0014559155878788336	 67.66707285214545	 -1.0315153064245242
279	 3002	Neutral	654.7616911111362	 215.19783191963302	 0.0	 0.082196187644012	 0.0010165884151139082	 111.89212119080422	 -0.08241268524919944
277	 2857	Adaptive	1.8731655509124223	 157.1364811961132	 0.2575050874661027	 0.11934608543962748	 0.001447752224069913	 90.56051829317963	 -0.18030306633959212
274	 2785	Neutral	2.0970381597781236	 132.9947445128183	 0.1952210835050701	 0.06730904374341642	 0.0011985901876710241	 95.43148818002877	 -0.5576754918847953
278	 2946	Adaptive	2.272796613234631	 277.23018200546	 0.3325188077211679	 0.16612494765651112	 0.0012155409512076925	 88.59168719399989	 -0.006146385953970869
275	 2814	Neutral	2.3782287748791036	 88.91093377768891	 0.0785515203022209	 -0.019135327298581757	 0.0012060615393853374	 85.0339938354497	 -0.6673510283494415
280	 3006	Neutral	2.018037168183446	 154.95165732719306	 0.27034436801856454	 0.07366411693981204	 0.0011449851346587434	 105.3530667854898	 -0.46509498865668614
282	 3014	Neutral	3.6982180753862735	 172.77312816915486	 0.1855980228593392	 0.07275982587327623	 0.0018510692131939802	 30.089511321501575	 -0.4367697890436555
281	 3010	Neutral	2.1876237211895146	 100.39226679293013	 0.135019287826172	 0.03866000482368904	 0.0014982926588365541	 75.47279652089183	 -0.5879532693651253
284	 3047	Adaptive	2.058860241816762	 215.76284816361328	 0.3985868112456371	 0.1306931563526781	 0.0014483323214770152	 82.14878992148496	 -0.11419796066185188
287	 3110	Adaptive	2.2748272936833525	 345.47073660045373	 0.41116749193813323	 0.22147909578128905	 0.0018715268329970289	 54.53554034031887	 -0.015572999184029048
291	 3173	Neutral	2.0819738584592455	 104.76305515097795	 0.14113666452402984	 0.05196493395652644	 0.0014570709861880336	 79.72056034869664	 -0.5416227228821293
286	 3055	Neutral	2.059564174083294	 122.6427704850054	 0.19631808849275803	 0.09781621805298686	 0.0015252086310219852	 72.71937410911738	 -0.5699011026075596
285	 3050	Neutral	6.476041775443044	 334.42629273268	 0.181411403640858	 0.05959969143623847	 0.0011797889349317826	 23.908240030670978	 -0.4493139748031964
288	 3123	Neutral	2.0808509081500586	 130.97012269656835	 0.1650229395008708	 0.1015478480511983	 0.0016824215060824343	 67.67328164141486	 -0.35513632246595667
